gene_id,baseMean,log2FoldChange,mean_sd,mean_ns,pvalue,t_stat,padj
8082422,6.248105298259581,-0.03155025972001635,6.232330168399573,6.263880428119589,0.21845621710575702,-1.2354891669014596,0.37037842987872616
8031536,5.656190414908931,-0.03842030467449131,5.636980262571686,5.675400567246177,0.21871849562420148,-1.234764497206921,0.37067533846970663
8172876,6.749958237694359,-0.06835105077442094,6.715782712307148,6.784133763081569,0.21870387518351633,-1.235098282915782,0.37067533846970663
8025255,7.622061641757732,-0.04175629909094791,7.601183492212258,7.642939791303206,0.2188453660936187,-1.2344335457027173,0.3707709712201033
8108127,6.299127326854881,0.052859427255429026,6.325557040482596,6.272697613227167,0.2189056921546389,1.2349212144354478,0.3707709712201033
7960874,6.747847938115509,0.10192951229392211,6.79881269426247,6.6968831819685475,0.2188802180071516,1.2345788671381832,0.3707709712201033
8043433,8.919579460148192,0.09070106842167469,8.964929994359029,8.874228925937354,0.2192737577228059,1.2333442417584333,0.3712465332783016
8019250,6.743658382356278,-0.04272673057665077,6.722295017067953,6.765021747644604,0.21924023276458066,-1.233798994793048,0.3712465332783016
8002711,6.36449524126864,0.08689682841164004,6.40794365547446,6.32104682706282,0.21956928770207165,1.23253349906116,0.371672907700263
7973303,5.70869153082475,0.08867241213857291,5.753027736894037,5.664355324755464,0.2199405567387491,1.2319337447989296,0.3720792314279634
7936242,7.099721502274331,-0.04131904378072626,7.079061980383968,7.120381024164694,0.21987262454739837,-1.2318252898757756,0.3720792314279634
8129590,8.653632865343358,0.035370192038138626,8.671317961362428,8.63594776932429,0.21990405440976007,1.231765943265779,0.3720792314279634
8006638,7.119167164472727,-0.03646833282902051,7.100932998058217,7.137401330887237,0.22023572596558758,-1.230707950118559,0.3725044909650602
8016245,8.529031539219211,0.0869549492081525,8.572509013823288,8.485554064615135,0.2207431214285118,1.2293301009868112,0.3732250912575731
8045619,6.7219212510519455,-0.0374175158335488,6.7032124931351715,6.74063000896872,0.22074952199821893,-1.2299671085640478,0.3732250912575731
8122705,6.595467551992543,0.0685659352796506,6.629750519632369,6.561184584352718,0.2208116596393285,1.2291553117777967,0.37325595725201277
7909545,5.789494872224015,-0.05924095566862153,5.759874394389704,5.8191153500583255,0.2210188826307117,-1.2286377633209464,0.37345781002320894
8050427,7.605159852008385,-0.05494695600103228,7.577686374007869,7.632633330008901,0.22100189979917922,-1.2300639351980163,0.37345781002320894
8062206,6.53124612229099,0.06642170231532418,6.564456973448652,6.498035271133328,0.2210867402163515,1.2285976323763135,0.37349827453431694
8040753,6.436284585628574,-0.044926699504278744,6.413821235876434,6.458747935380713,0.2212301666962816,-1.228052879858112,0.3736663617789061
