Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Memory T Cell Differentiation (GO:0043380),1/9,0.0147551697178423,0.0671984361186817,0,0,77.96484375,328.7123934869669,HLA-DRB1
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),2/117,0.015917342559478,0.0671984361186817,0,0,11.137166900420755,46.11172484129394,PPBP;PF4V1
GO_Biological_Process_2023,CRD-mediated mRNA Stabilization (GO:0070934),1/10,0.0163815476907073,0.0671984361186817,0,0,69.29861111111111,284.9281499305533,IGF2BP2
GO_Biological_Process_2023,Oxygen Transport (GO:0015671),1/10,0.0163815476907073,0.0671984361186817,0,0,69.29861111111111,284.9281499305533,HBZ
GO_Biological_Process_2023,L-serine Metabolic Process (GO:0006563),1/10,0.0163815476907073,0.0671984361186817,0,0,69.29861111111111,284.9281499305533,PSPH
GO_Biological_Process_2023,Ammonium Transmembrane Transport (GO:0072488),1/10,0.0163815476907073,0.0671984361186817,0,0,69.29861111111111,284.9281499305533,RHD
GO_Biological_Process_2023,Serine Family Amino Acid Biosynthetic Process (GO:0009070),1/10,0.0163815476907073,0.0671984361186817,0,0,69.29861111111111,284.9281499305533,PSPH
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),2/124,0.0177601015645606,0.0671984361186817,0,0,10.494447382337388,42.30102714260397,PPBP;PF4V1
GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),1/11,0.0180053225963931,0.0671984361186817,0,0,62.365625,250.52819538044852,HBZ
GO_Biological_Process_2023,Erythrocyte Development (GO:0048821),1/11,0.0180053225963931,0.0671984361186817,0,0,62.365625,250.52819538044852,ALAS2
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",1/11,0.0180053225963931,0.0671984361186817,0,0,62.365625,250.52819538044852,HLA-DRB1
GO_Biological_Process_2023,Regulation Of T Cell Mediated Immunity (GO:0002709),1/11,0.0180053225963931,0.0671984361186817,0,0,62.365625,250.52819538044852,CLC
GO_Biological_Process_2023,Regulation Of Muscle System Process (GO:0090257),1/11,0.0180053225963931,0.0671984361186817,0,0,62.365625,250.52819538044852,MYL9
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),1/12,0.0196264984148835,0.0683111006053281,0,0,56.69318181818182,222.85379213708367,HLA-DRB1
GO_Biological_Process_2023,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",1/12,0.0196264984148835,0.0683111006053281,0,0,56.69318181818182,222.85379213708367,HLA-DRB1
GO_Biological_Process_2023,Detection Of Bacterium (GO:0016045),1/12,0.0196264984148835,0.0683111006053281,0,0,56.69318181818182,222.85379213708367,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),1/12,0.0196264984148835,0.0683111006053281,0,0,56.69318181818182,222.85379213708367,HLA-DRB1
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),2/134,0.020541809501079,0.0683111006053281,0,0,9.694525904203324,37.66607345856703,IGKC;HLA-DRB1
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),2/135,0.0208294319460634,0.0683111006053281,0,0,9.621149648314336,37.24720613324906,TMOD1;MYL9
GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774),1/13,0.0212450791356283,0.0683111006053281,0,0,51.966145833333336,200.1543652635479,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),1/13,0.0212450791356283,0.0683111006053281,0,0,51.966145833333336,200.1543652635479,HLA-DRB1
GO_Biological_Process_2023,Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),1/13,0.0212450791356283,0.0683111006053281,0,0,51.966145833333336,200.1543652635479,PRKAR2B
GO_Biological_Process_2023,Protein Maturation By Iron-Sulfur Cluster Transfer (GO:0097428),1/14,0.022861068741375,0.0713128860738415,0,0,47.96634615384615,181.23219876999113,GLRX5
GO_Biological_Process_2023,Serine Family Amino Acid Metabolic Process (GO:0009069),1/14,0.022861068741375,0.0713128860738415,0,0,47.96634615384615,181.23219876999113,PSPH
GO_Biological_Process_2023,Gas Transport (GO:0015669),1/15,0.024474471226601,0.0741328186428928,0,0,44.53794642857143,165.24133492847943,HBZ
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),1/15,0.024474471226601,0.0741328186428928,0,0,44.53794642857143,165.24133492847943,HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),1/16,0.0260852905726611,0.076786277882904,0,0,41.56666666666667,151.56801592617538,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Nucleocytoplasmic Transport (GO:0046822),1/16,0.0260852905726611,0.076786277882904,0,0,41.56666666666667,151.56801592617538,IFI27
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),1/17,0.0276935307652746,0.0792869579444165,0,0,38.966796875,139.75661625657744,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),1/17,0.0276935307652746,0.0792869579444165,0,0,38.966796875,139.75661625657744,HLA-DRB1
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),2/159,0.0282269982606598,0.0797221977902418,0,0,8.1405383192932,29.041178124980455,PPBP;PF4V1
GO_Biological_Process_2023,Regulation Of T Cell Cytokine Production (GO:0002724),1/18,0.0292991957903235,0.081647092269035,0,0,36.67279411764706,129.4621221594897,CLC
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),2/167,0.0308956913040899,0.0828022888354846,0,0,7.742717497556208,26.922501452236048,IGF2BP2;HLA-DRB1
GO_Biological_Process_2023,Heme Biosynthetic Process (GO:0006783),1/19,0.030902289613243,0.0828022888354846,0,0,34.63368055555556,120.41870977627713,ALAS2
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),1/19,0.030902289613243,0.0828022888354846,0,0,34.63368055555556,120.41870977627713,HLA-DRB1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),2/175,0.0336609508614456,0.0838258695168524,0,0,7.381689352974082,25.034385591248896,TRIM58;HLA-DRB1
GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),1/21,0.03410077958834,0.0838258695168524,0,0,31.1671875,105.2963181340018,HLA-DRB1
GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),1/21,0.03410077958834,0.0838258695168524,0,0,31.1671875,105.2963181340018,ALAS2
GO_Biological_Process_2023,Modulation By Host Of Viral Genome Replication (GO:0044827),1/21,0.03410077958834,0.0838258695168524,0,0,31.1671875,105.2963181340018,IFI27
GO_Biological_Process_2023,Modulation By Symbiont Of Entry Into Host (GO:0052372),1/21,0.03410077958834,0.0838258695168524,0,0,31.1671875,105.2963181340018,TRIM58
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),1/21,0.03410077958834,0.0838258695168524,0,0,31.1671875,105.2963181340018,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Protein Export From Nucleus (GO:0046825),1/22,0.0356961836698558,0.0838258695168524,0,0,29.68154761904762,98.92003496654242,IFI27
GO_Biological_Process_2023,Glucose Transmembrane Transport (GO:1904659),1/22,0.0356961836698558,0.0838258695168524,0,0,29.68154761904762,98.92003496654242,PPBP
GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),1/22,0.0356961836698558,0.0838258695168524,0,0,29.68154761904762,98.92003496654242,IFI27
GO_Biological_Process_2023,Hexose Transmembrane Transport (GO:0008645),1/22,0.0356961836698558,0.0838258695168524,0,0,29.68154761904762,98.92003496654242,PPBP
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),1/22,0.0356961836698558,0.0838258695168524,0,0,29.68154761904762,98.92003496654242,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),1/23,0.0372890324289426,0.0856418437104286,0,0,28.33096590909091,93.1821343249523,HLA-DRB1
GO_Biological_Process_2023,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),1/23,0.0372890324289426,0.0856418437104286,0,0,28.33096590909091,93.1821343249523,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Immune Response (GO:0002718),1/24,0.0388793298193351,0.0873739777660326,0,0,27.097826086956523,87.994568412846,CLC
GO_Biological_Process_2023,Regulation Of Viral Life Cycle (GO:1903900),1/24,0.0388793298193351,0.0873739777660326,0,0,27.097826086956523,87.994568412846,TRIM58
GO_Biological_Process_2023,Metallo-Sulfur Cluster Assembly (GO:0031163),1/27,0.0436349532899167,0.0940175797689959,0,0,23.967548076923077,75.0638863791398,GLRX5
GO_Biological_Process_2023,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),1/27,0.0436349532899167,0.0940175797689959,0,0,23.967548076923077,75.0638863791398,HLA-DRB1
GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),1/27,0.0436349532899167,0.0940175797689959,0,0,23.967548076923077,75.0638863791398,ALAS2
GO_Biological_Process_2023,Iron-Sulfur Cluster Assembly (GO:0016226),1/27,0.0436349532899167,0.0940175797689959,0,0,23.967548076923077,75.0638863791398,GLRX5
GO_Biological_Process_2023,Pyroptosis (GO:0070269),1/28,0.045215084676212,0.0954540676497809,0,0,23.078703703703702,71.4591560763258,IFI27
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.045215084676212,0.0954540676497809,0,0,23.078703703703702,71.4591560763258,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Muscle Contraction (GO:0006937),1/29,0.0467926844046366,0.0977967104056906,0,0,22.253348214285715,68.14038432553451,MYL9
GO_Biological_Process_2023,Amide Transport (GO:0042886),1/32,0.0515103328268518,0.1062487503321386,0,0,20.096774193548388,59.60648671149129,SLC14A1
GO_Biological_Process_2023,Cardiac Muscle Contraction (GO:0060048),1/33,0.0530778450894783,0.1062487503321386,0,0,19.4677734375,57.15729847328148,MYL4
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),1/33,0.0530778450894783,0.1062487503321386,0,0,19.4677734375,57.15729847328148,HLA-DRB1
GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),1/33,0.0530778450894783,0.1062487503321386,0,0,19.4677734375,57.15729847328148,CLC
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),2/226,0.053378558779304,0.1062487503321386,0,0,5.686347926267281,16.662967665921038,IFI27;TRIM58
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),2/228,0.0542198227469804,0.1067322865489796,0,0,5.635455324007993,16.425710684236094,PPBP;PF4V1
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),1/34,0.0546428452667024,0.1067322865489796,0,0,18.876893939393938,54.873941288604264,CENPK
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),2/232,0.0559166199008756,0.1068402911949671,0,0,5.53632538569425,15.966173503150925,TRIM58;HLA-DRB1
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),1/35,0.0562053372358306,0.1068402911949671,0,0,18.32077205882353,52.74080454160656,MYL9
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),2/236,0.0576321875365337,0.1068402911949671,0,0,5.4405845051006345,15.525654851458672,PPBP;PF4V1
GO_Biological_Process_2023,Regulation Of Intracellular Protein Transport (GO:0033157),1/36,0.0577653249044559,0.1068402911949671,0,0,17.79642857142857,50.744142000677016,IFI27
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),1/36,0.0577653249044559,0.1068402911949671,0,0,17.79642857142857,50.744142000677016,HLA-DRB1
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.0577653249044559,0.1068402911949671,0,0,17.79642857142857,50.744142000677016,HLA-DRB1
