Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	T Cell Receptor Signaling Pathway (GO:0050852)	1/95	1.455089e-01	1.962023e-01	0	0	6.606715e+00	1.273456e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Protein Localization (GO:0032880)	1/97	1.483399e-01	1.987374e-01	0	0	6.468424e+00	1.234337e+01	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	1.497520e-01	1.993513e-01	0	0	6.401418e+00	1.215485e+01	IGF2BP2
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	1/100	1.525693e-01	2.018164e-01	0	0	6.271465e+00	1.179121e+01	HLA-DRB1
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	1/101	1.539746e-01	2.023943e-01	0	0	6.208437e+00	1.161579e+01	GLRX5
GO_Biological_Process_2023	Positive Regulation Of Kinase Activity (GO:0033674)	1/104	1.581769e-01	2.066186e-01	0	0	6.026699e+00	1.111348e+01	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	1/107	1.623590e-01	2.094631e-01	0	0	5.855248e+00	1.064452e+01	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	1/107	1.623590e-01	2.094631e-01	0	0	5.855248e+00	1.064452e+01	IGF2BP2
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	1.679037e-01	2.139749e-01	0	0	5.641193e+00	1.006594e+01	HLA-DRB1
GO_Biological_Process_2023	Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	1.679037e-01	2.139749e-01	0	0	5.641193e+00	1.006594e+01	CENPK
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	1/123	1.843253e-01	2.334787e-01	0	0	5.083248e+00	8.596042e+00	ALAS2
GO_Biological_Process_2023	Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	2.030868e-01	2.556936e-01	0	0	4.556756e+00	7.264023e+00	IGF2BP2
GO_Biological_Process_2023	Positive Regulation Of Transferase Activity (GO:0051347)	1/143	2.109987e-01	2.640643e-01	0	0	4.362896e+00	6.788244e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	2/525	2.144675e-01	2.642823e-01	0	0	2.398569e+00	3.692830e+00	TRIM58;HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	2.149261e-01	2.642823e-01	0	0	4.271983e+00	6.568008e+00	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	2.162310e-01	2.642823e-01	0	0	4.242509e+00	6.497012e+00	IGF2BP2
GO_Biological_Process_2023	Dephosphorylation (GO:0016311)	1/147	2.162310e-01	2.642823e-01	0	0	4.242509e+00	6.497012e+00	PSPH
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	1/148	2.175337e-01	2.643288e-01	0	0	4.213435e+00	6.427180e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	2.227240e-01	2.690711e-01	0	0	4.100993e+00	6.158963e+00	TRIM58
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	2.355538e-01	2.828373e-01	0	0	3.844332e+00	5.558196e+00	IGF2BP2
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	1/163	2.368255e-01	2.828373e-01	0	0	3.820409e+00	5.503039e+00	RHD
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	1/178	2.556556e-01	3.033391e-01	0	0	3.493997e+00	4.765547e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	1/179	2.568948e-01	3.033391e-01	0	0	3.474192e+00	4.721735e+00	HLA-DRB1
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	1/183	2.618316e-01	3.071492e-01	0	0	3.397150e+00	4.552363e+00	ALAS2
GO_Biological_Process_2023	Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	2.630608e-01	3.071492e-01	0	0	3.378415e+00	4.511434e+00	PSPH
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	2.691772e-01	3.122236e-01	0	0	3.287733e+00	4.314772e+00	IFI27
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	1/190	2.703946e-01	3.122236e-01	0	0	3.270172e+00	4.276969e+00	ALAS2
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	1/193	2.740349e-01	3.146884e-01	0	0	3.218587e+00	4.166461e+00	HEMGN
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	1/202	2.848504e-01	3.253210e-01	0	0	3.073072e+00	3.859137e+00	IGF2BP2
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	1/204	2.872326e-01	3.262587e-01	0	0	3.042488e+00	3.795391e+00	HLA-DRB1
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	1/208	2.919738e-01	3.298515e-01	0	0	2.983092e+00	3.672458e+00	AHSP
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	1/220	3.060147e-01	3.438552e-01	0	0	2.817922e+00	3.336764e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	3.117850e-01	3.484656e-01	0	0	2.754325e+00	3.210004e+00	HLA-DRB1
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	1/228	3.152249e-01	3.504362e-01	0	0	2.717511e+00	3.137282e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	1/231	3.186480e-01	3.523674e-01	0	0	2.681658e+00	3.066926e+00	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	3.299392e-01	3.629331e-01	0	0	2.568620e+00	2.848206e+00	TRIM58
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	1/244	3.332910e-01	3.647006e-01	0	0	2.536523e+00	2.786977e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	3.355165e-01	3.652237e-01	0	0	2.515561e+00	2.747204e+00	TRIM58
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	1/265	3.563027e-01	3.858407e-01	0	0	2.332268e+00	2.406842e+00	HLA-DRB1
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	3.764577e-01	4.055653e-01	0	0	2.173587e+00	2.123485e+00	RHD
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	1/310	4.030493e-01	4.319861e-01	0	0	1.988066e+00	1.806549e+00	HLA-DRB1
GO_Biological_Process_2023	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	1/319	4.119952e-01	4.393214e-01	0	0	1.930916e+00	1.712227e+00	IFI27
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	1/336	4.285397e-01	4.546437e-01	0	0	1.831343e+00	1.551829e+00	IGF2BP2
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/367	4.575545e-01	4.829742e-01	0	0	1.673583e+00	1.308506e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	4.666056e-01	4.900531e-01	0	0	1.628241e+00	1.241161e+00	HLA-DRB1
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	1/433	5.146480e-01	5.359826e-01	0	0	1.413122e+00	9.386977e-01	IGF2BP2
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	1/434	5.154665e-01	5.359826e-01	0	0	1.409786e+00	9.342414e-01	TRIM58
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	6.065674e-01	6.275871e-01	0	0	1.090996e+00	5.454318e-01	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	1/594	6.305560e-01	6.491931e-01	0	0	1.020974e+00	4.708255e-01	HBZ
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	7.232493e-01	7.409760e-01	0	0	7.876066e-01	2.551856e-01	IFI27
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	1/1025	8.240490e-01	8.401280e-01	0	0	5.780945e-01	1.118759e-01	IFI27
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	1/1127	8.527418e-01	8.651604e-01	0	0	5.228963e-01	8.329655e-02	IGF2BP2
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	8.798716e-01	8.883728e-01	0	0	4.711403e-01	6.029620e-02	HLA-DRB1
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	1/1922	9.644554e-01	9.690922e-01	0	0	2.935645e-01	1.062461e-02	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1/2028	9.707299e-01	9.707299e-01	0	0	2.765787e-01	8.216318e-03	IFI27
